"id","wage","yr","exper","school","union","married","manufacturing"
2833,1.8334909681,7,9,12,0,1,0
2839,1.5548789282,0,3,13,0,0,0
2839,1.6471782404,1,4,13,0,0,0
2839,1.6864953438,2,5,13,0,0,1
2839,1.6405327966,3,6,13,0,0,0
2839,1.7431710061,4,7,13,0,0,1
2839,2.0260558923,5,8,13,0,0,0
2839,1.9465649088,6,9,13,0,0,0
2839,1.9735569081,7,10,13,0,0,0
2842,1.4792521101,0,4,13,0,0,0
2842,1.8257117321,1,5,13,0,0,0
2842,1.6914936744,2,6,13,0,0,1
2842,1.8087916976,3,7,13,0,0,1
2842,1.9825673682,4,8,13,0,0,1
2842,1.9831136981,5,9,13,0,0,0
2842,2.8261842599,6,10,13,0,0,0
2842,2.4111252616,7,11,13,0,0,0
2866,1.3368503227,0,3,9,0,0,0
2866,1.4943788522,1,4,9,1,1,1
2866,2.0407535148,2,5,9,0,1,1
2866,1.9929730281,3,6,9,0,1,1
2866,1.9392126276,4,7,9,0,1,1
2866,2.0886628752,5,8,9,0,1,0
2866,2.2845767916,6,9,9,0,1,0
2866,1.9367043197,7,10,9,0,1,0
2868,2.2936020324,0,3,13,1,0,0
2868,1.5657366645,1,4,13,0,0,0
2868,1.8126528912,2,5,13,0,0,0
2868,1.8985432194,3,6,13,0,1,0
2868,2.007620777,4,7,13,0,1,0
2868,2.1435565335,5,8,13,0,1,0
2868,3.3975260044,6,9,13,0,1,0
2868,2.0713496635,7,10,13,0,1,0
2874,0.3789327255,0,4,9,0,0,0
2874,1.0751399325,1,5,9,0,0,0
2874,0.7465226412,2,6,9,0,0,0
2874,1.2066162953,3,7,9,0,0,0
2874,1.1857236707,4,8,9,0,0,0
2874,1.3273967199,5,9,9,0,0,0
2874,1.198237766,6,10,9,0,0,0
2874,1.4086568335,7,11,9,0,0,0
2916,1.1840340207,0,2,12,0,0,0
2916,1.7186639142,1,3,12,0,0,0
2916,1.6964984307,2,4,12,0,0,0
2916,1.7254100887,3,5,12,0,0,0
2916,1.9751244273,4,6,12,0,0,0
2916,0.9419309361,5,7,12,0,0,0
2916,1.4204718129,6,8,12,0,0,0
2916,1.6464776723,7,9,12,0,0,1
2951,1.1627242341,0,6,9,0,0,1
2951,1.2039728043,1,7,9,0,0,1
2951,1.0808771566,2,8,9,0,0,1
2951,0.8325663969,3,9,9,0,0,1
2951,1.1822374055,4,10,9,0,0,1
2951,1.3604966683,5,11,9,0,0,1
2951,1.3571769625,6,12,9,0,0,1
2951,1.3815058444,7,13,9,0,0,0
2980,1.6665612084,0,2,15,0,1,0
2980,1.337504197,1,3,15,0,1,0
2980,1.372461072,2,4,15,0,1,0
2980,1.577874648,3,5,15,0,1,0
2980,1.1145034035,4,6,15,0,1,0
2980,1.7080187411,5,7,15,0,1,0
2980,1.8005272055,6,8,15,0,1,0
2980,1.9607087656,7,9,15,0,1,0
2994,1.3048987229,0,3,12,0,0,0
2994,1.3165610231,1,4,12,0,0,0
2994,1.7318095848,2,5,12,0,1,0
2994,1.5310159507,3,6,12,0,1,0
2994,1.9202180361,4,7,12,0,1,0
2994,1.5783656929,5,8,12,0,1,0
2994,2.050057512,6,9,12,0,1,0
2994,1.9465072023,7,10,12,0,1,1
2997,1.4002089027,0,3,12,0,0,1
2997,1.6259322597,1,4,12,0,0,1
2997,1.9077143693,2,5,12,0,0,1
2997,1.7050510793,3,6,12,0,0,1
2997,1.8186785586,4,7,12,0,0,1
2997,1.772908929,5,8,12,0,1,1
2997,1.7234213575,6,9,12,0,1,1
2997,2.0434004814,7,10,12,0,1,0
3017,1.4581028811,0,1,14,1,0,0
3017,1.7600791326,1,2,14,1,1,0
3017,1.7886782212,2,3,14,1,1,0
3017,2.0529284483,3,4,14,1,1,0
3017,2.4364784559,4,5,14,0,1,0
3017,2.9014225941,5,6,14,0,1,0
3017,3.0795696339,6,7,14,0,1,0
3017,2.6246993619,7,8,14,0,1,0
3037,2.0685760543,0,4,12,1,0,0
3037,2.1580038642,1,5,12,1,1,0
3037,2.2013289889,2,6,12,1,1,0
3037,2.092653984,3,7,12,1,1,0
3037,2.4755388998,4,8,12,1,1,0
3037,2.2169858237,5,9,12,1,1,0
3037,2.2672647503,6,10,12,1,1,0
3037,2.2771772891,7,11,12,1,1,0
3059,1.8639359745,0,5,12,1,0,0
3059,1.6171061271,1,6,12,1,0,0
3059,1.8669598025,2,7,12,1,0,0
3059,1.7823875234,3,8,12,1,0,0
3059,1.8688318308,4,9,12,1,1,0
3059,1.8033205876,5,10,12,1,1,0
3059,1.665594271,6,11,12,1,1,0
3059,1.7169785807,7,12,12,1,1,0
3062,2.1411467471,0,2,15,0,0,1
3062,2.2014889761,1,3,15,0,0,1
3062,2.1811262816,2,4,15,0,0,1
3062,2.2670073711,3,5,15,0,0,1
3062,2.4215031008,4,6,15,0,0,1
3062,2.43093808,5,7,15,0,0,1
3062,2.5836226227,6,8,15,0,0,1
3062,2.649536285,7,9,15,0,0,0
3100,1.515658215,0,4,12,0,1,0
3100,1.2937669301,1,5,12,0,1,0
3100,1.3676885281,2,6,12,0,1,0
3100,1.6762130069,3,7,12,0,1,0
3100,1.9755424375,4,8,12,1,1,0
3100,2.1336865565,5,9,12,1,1,0
3100,2.1136189935,6,10,12,1,1,0
3100,2.1838523169,7,11,12,1,1,0
3102,0.5911322552,0,1,12,0,0,0
3102,0.6889891704,1,2,12,0,0,0
3102,0.8467833261,2,3,12,0,0,0
3102,1.1925219497,3,4,12,0,0,0
3102,0.9618112472,4,5,12,0,0,0
3102,0.8861319331,5,6,12,0,0,0
3102,1.0001180923,6,7,12,0,0,0
3102,1.723409471,7,8,12,0,0,0
3127,0.4836515397,0,2,10,0,0,0
3127,0.0304592075,1,3,10,0,0,0
3127,0.6876821411,2,4,10,0,0,0
3127,0.6755879642,3,5,10,0,0,0
3127,0.646537169,4,6,10,0,0,0
3127,0.9550315602,5,7,10,0,0,0
3127,1.5635726566,6,8,10,0,0,0
3127,1.3014631367,7,9,10,0,1,1
3136,1.6303211234,0,3,12,1,0,0
3136,1.9348603129,1,4,12,1,0,0
3136,1.9268921432,2,5,12,1,0,0
3136,1.620049573,3,6,12,1,0,0
3136,2.0454518779,4,7,12,1,0,0
3136,2.1336865565,5,8,12,1,0,0
3136,1.9465649088,6,9,12,1,0,0
3136,2.0354323118,7,10,12,1,0,0
3137,1.9782432762,0,2,14,0,0,0
3137,1.7438099945,1,3,14,0,0,0
3137,1.9293952734,2,4,14,0,0,1
3137,2.0610316234,3,5,14,0,0,0
3137,2.2645651004,4,6,14,0,1,0
3137,2.1527347515,5,7,14,0,0,1
3137,2.2895096599,6,8,14,0,0,1
3137,2.3130640484,7,9,14,0,0,0
3138,1.6027331668,0,4,12,1,0,0
3138,2.1994008568,1,5,12,1,0,0
3138,1.6082441808,2,6,12,1,0,0
3138,1.3780087815,3,7,12,0,0,0
3138,1.8543966412,4,8,12,1,0,0
3138,1.5146473481,5,9,12,0,0,0
3138,1.6616338697,6,10,12,0,0,0
3138,2.3747576174,7,11,12,1,0,0
3140,1.7402213191,0,3,13,0,0,0
3140,1.8537578666,1,4,13,0,0,0
3140,1.9259996844,2,5,13,0,1,0
3140,2.0107638714,3,6,13,0,1,0
3140,2.0168232303,4,7,13,0,1,0
3140,2.0466751795,5,8,13,0,1,0
3140,2.2384923234,6,9,13,0,1,0
3140,2.2457223369,7,10,13,0,1,0
3193,0.9163473372,0,2,11,0,0,0
3193,1.4492341609,1,3,11,0,0,0
3193,1.9268921432,2,4,11,0,0,0
3193,2.0438638198,3,5,11,0,0,0
3193,2.1486361142,4,6,11,0,0,1
3193,2.1714268845,5,7,11,0,1,0
3193,2.2399127188,6,8,11,0,1,1
3193,2.2822923897,7,9,11,0,1,0
3196,1.9786278176,0,3,12,1,0,0
3196,1.9348603129,1,4,12,1,0,0
3196,1.818555292,2,5,12,1,0,0
3196,1.9435410982,3,6,12,1,0,0
3196,1.8666372083,4,7,12,1,0,0
3196,2.0193974101,5,8,12,1,0,0
3196,1.9430853924,6,9,12,1,0,0
3196,1.5531842411,7,10,12,0,0,0
3200,1.4963527633,0,7,8,1,0,1
3200,1.7780606249,1,8,8,1,0,1
3200,1.8327017573,2,9,8,1,0,1
3200,1.9729592674,3,10,8,1,0,1
3200,1.0286199168,4,11,8,1,0,1
3200,1.4938418238,5,12,8,0,0,0
3200,1.3404291052,6,13,8,0,0,0
3200,1.9002996378,7,14,8,0,1,0
3202,1.7909935654,0,3,12,1,0,1
3202,1.8471095643,1,4,12,1,0,1
3202,1.6806503201,2,5,12,1,1,1
3202,1.7777603763,3,6,12,1,1,1
3202,1.7894527342,4,7,12,1,1,1
3202,1.7933607506,5,8,12,1,1,1
3202,2.1920906089,6,9,12,1,1,1
3202,1.844475447,7,10,12,1,1,1
3207,1.6960437772,0,4,12,0,1,0
3207,1.5860905484,1,5,12,0,1,0
3207,1.5626699936,2,6,12,0,1,0
3207,1.5774899586,3,7,12,0,1,0
3207,1.5841063114,4,8,12,0,1,0
3207,1.3917492118,5,9,12,0,1,0
3207,1.6027933697,6,10,12,0,1,0
3207,1.6148575723,7,11,12,0,1,0
3208,1.8763489685,0,3,12,1,0,1
3208,1.8205019381,1,4,12,1,1,1
3208,1.8721258656,2,5,12,1,1,1
3208,2.0931348688,3,6,12,1,1,1
3208,2.2721528859,4,7,12,1,1,1
3208,2.1523153764,5,8,12,0,1,1
3208,2.2356100894,6,9,12,0,1,1
3208,2.2995838868,7,10,12,0,1,1
3210,1.6468504253,0,2,10,1,0,0
3210,1.819177383,1,3,10,1,0,0
3210,1.6276188554,2,4,10,1,0,0
3210,2.1538289375,3,5,10,1,0,0
3210,2.7337783497,4,6,10,1,0,0
3210,2.3336630486,5,7,10,1,0,0
3210,1.622996077,6,8,10,0,0,1
3210,1.7603400865,7,9,10,0,0,1
3215,1.6417143072,0,4,12,0,0,0
3215,1.5737333983,1,5,12,1,0,0
3215,0.9106222129,2,6,12,0,0,0
3215,1.1500459438,3,7,12,1,0,0
3215,1.5044658217,4,8,12,1,0,0
3215,1.5745322006,5,9,12,1,0,0
3215,1.5087644201,6,10,12,1,0,0
3215,1.6787573679,7,11,12,1,0,0
3219,1.320166195,0,2,11,0,0,0
3219,0.6998572906,1,3,11,1,0,0
3219,1.285038257,2,4,11,0,0,0
3219,1.6608715675,3,5,11,0,0,0
3219,1.5659423408,4,6,11,1,0,0
3219,1.7088033626,5,7,11,1,0,0
3219,1.7528897792,6,8,11,0,0,0
3219,1.690241326,7,9,11,0,0,0
3226,1.2069183146,0,3,13,0,0,0
3226,1.443452775,1,4,13,0,0,0
3226,0.6258807402,2,5,13,0,0,0
3226,1.8602610329,3,6,13,0,0,0
3226,2.1675335023,4,7,13,0,0,1
3226,2.2736424832,5,8,13,0,0,0
3226,2.3709957164,6,9,13,0,1,0
3226,2.3338878628,7,10,13,0,1,1
3235,1.2332308482,0,2,12,0,0,1
3235,1.3151984394,1,3,12,0,1,1
3235,1.2762016752,2,4,12,1,1,1
3235,1.5520038956,3,5,12,0,1,1
3235,1.2881311123,4,6,12,0,1,0
3235,1.2768192451,5,7,12,0,1,1
3235,1.3967177269,6,8,12,0,1,0
3235,1.7680337515,7,9,12,0,1,1
3239,1.2082853688,0,1,11,0,0,0
3239,1.2552660987,1,2,11,0,0,0
3239,-0.26904956,2,3,11,0,0,0
3239,0.7217661579,3,4,11,0,0,0
3239,0.3703599953,4,5,11,0,0,0
3239,1.015656182,5,6,11,0,0,1
3239,1.0575663192,6,7,11,0,0,0
3239,1.6834558886,7,8,11,1,0,0
3271,1.6380431694,0,6,7,1,0,0
3271,1.1061405551,1,7,7,1,0,0
3271,1.59344646,2,8,7,0,0,0
3271,1.5878802901,3,9,7,0,0,0
3271,2.0014810002,4,10,7,0,0,0
3271,1.7282214484,5,11,7,0,0,0
3271,1.684623388,6,12,7,0,0,0
3271,1.9300717961,7,13,7,0,0,0
3275,1.3919100999,0,1,12,0,0,1
3275,1.8201589437,1,2,12,0,0,1
3275,0.6094726145,2,3,12,0,0,1
3275,1.4920623672,3,4,12,0,0,1
3275,1.8073249858,4,5,12,0,0,0
3275,1.8499183834,5,6,12,0,0,0
3275,1.9869863425,6,7,12,0,0,0
3275,3.3431643504,7,8,12,0,0,0
3282,1.3583874079,0,3,10,0,0,0
3282,1.3766324502,1,4,10,0,0,0
3282,1.5474025215,2,5,10,0,0,0
3282,1.8431931243,3,6,10,1,0,0
3282,2.1288334869,4,7,10,0,0,0
3282,2.0536438489,5,8,10,0,0,0
3282,1.7766216847,6,9,10,0,0,0
3282,2.4093153063,7,10,10,1,0,0
3289,1.2319231825,0,1,15,0,0,0
3289,1.175223391,1,2,15,1,0,0
3289,1.558331592,2,3,15,0,0,0
3289,1.6310994092,3,4,15,0,1,1
3289,1.8896253331,4,5,15,0,1,0
3289,2.065249395,5,6,15,0,1,0
3289,2.0743982803,6,7,15,0,1,0
3289,2.2822923897,7,8,15,0,1,0
3290,1.2380762267,0,1,12,0,0,0
3290,1.3064883679,1,2,12,0,0,0
3290,1.6328998937,2,3,12,1,0,0
3290,1.5542054664,3,4,12,0,0,0
3290,1.7826298428,4,5,12,0,0,0
3290,1.9603336697,5,6,12,0,1,1
3290,2.1409111358,6,7,12,0,1,0
3290,2.2177538686,7,8,12,0,1,0
3307,1.9738954432,0,3,14,1,0,0
3307,2.3909960503,1,4,14,1,0,0
3307,2.3562515715,2,5,14,0,0,0
3307,2.562250004,3,6,14,1,0,0
3307,2.6357747233,4,7,14,1,0,0
3307,2.6425300191,5,8,14,1,0,0
3307,2.806766174,6,9,14,1,0,0
3307,2.8127975714,7,10,14,1,0,0
3333,0.5202364335,0,1,12,0,0,0
3333,0.057849533,1,2,12,0,0,0
3333,1.1112248267,2,3,12,0,0,0
3333,1.182082795,3,4,12,0,0,0
3333,1.3181632369,4,5,12,0,0,0
3333,1.3414484733,5,6,12,0,0,0
3333,2.0407122227,6,7,12,0,0,0
3333,1.815370427,7,8,12,0,1,0
3353,1.3561920173,0,3,10,0,0,0
3353,1.0809127116,1,4,10,0,0,0
3353,0.6162231771,2,5,10,0,0,0
3353,0.9848825849,3,6,10,0,0,0
3353,0.7715382848,4,7,10,0,0,0
3353,1.209427655,5,8,10,0,0,0
3353,2.044626122,6,9,10,0,0,0
3353,1.6490222472,7,10,10,0,0,0
3380,1.451410827,0,2,12,0,0,1
3380,1.421489853,1,3,12,0,0,1
3380,1.5653578977,2,4,12,0,0,1
3380,1.9995096094,3,5,12,0,1,1
3380,1.7227431834,4,6,12,0,1,1
3380,1.8207817893,5,7,12,0,1,1
3380,2.0428499226,6,8,12,0,1,1
3380,1.9330811273,7,9,12,0,1,1
3381,1.2271210219,0,2,10,0,0,1
3381,1.5293952048,1,3,10,0,0,1
3381,1.7356811425,2,4,10,0,0,1
3381,1.7414381554,3,5,10,0,0,1
3381,1.9491750475,4,6,10,0,1,1
3381,2.1755336665,5,7,10,0,1,1
3381,1.976417872,6,8,10,0,1,1
3381,2.0999708329,7,9,10,0,1,1
3389,1.5721126912,0,3,12,0,0,0
3389,2.2178198264,1,4,12,0,0,0
3389,0.9842216674,2,5,12,0,0,0
3389,1.302155439,3,6,12,0,0,0
3389,1.8450653138,4,7,12,0,1,0
3389,1.9105430052,5,8,12,0,1,0
3389,2.3212583583,6,9,12,0,1,0
3389,2.4646139465,7,10,12,0,1,0
3394,1.9343580842,0,2,15,0,0,0
3394,2.0402208285,1,3,15,0,0,0
3394,1.9781854376,2,4,15,0,0,0
3394,2.0208743016,3,5,15,0,0,0
3394,2.1680542,4,6,15,0,1,0
3394,2.0944658434,5,7,15,0,1,0
3394,1.5789421539,6,8,15,0,1,0
3394,1.1684126289,7,9,15,0,1,1
3401,1.1801201214,0,2,11,0,0,0
3401,0.9523497817,1,3,11,0,0,0
3401,1.3879089973,2,4,11,0,0,1
3401,1.4689805597,3,5,11,0,1,1
3401,1.9296431766,4,6,11,0,1,1
3401,2.0445140549,5,7,11,0,1,1
3401,1.8838308994,6,8,11,0,1,1
3401,2.1123933529,7,9,11,0,1,1
3414,1.3378428786,0,1,16,0,0,0
3414,2.2082223315,1,2,16,0,0,0
3414,1.9976035235,2,3,16,0,0,1
3414,2.0555364553,3,4,16,0,0,1
3414,1.8737343703,4,5,16,0,0,1
3414,2.0101587369,5,6,16,0,1,0
3414,2.0328369142,6,7,16,0,1,1
3414,2.1952810127,7,8,16,0,1,1
3420,2.1220985521,0,2,13,0,0,0
3420,0.6539264674,1,3,13,0,0,0
3420,1.5823822404,2,4,13,0,0,0
3420,1.3354491671,3,5,13,0,0,0
3420,1.9211941221,4,6,13,0,0,0
3420,0.7652591972,5,7,13,0,0,0
3420,1.5398185706,6,8,13,0,0,0
3420,2.0354323118,7,9,13,0,0,0
3440,0.256118808,0,2,11,0,0,1
3440,-1.259880436,1,3,11,0,0,1
3440,1.5474025215,2,4,11,1,1,0
3440,1.5918786961,3,5,11,1,1,0
3440,1.6572285763,4,6,11,1,1,0
3440,1.5836402196,5,7,11,1,1,0
3440,1.5963624794,6,8,11,0,0,0
3440,1.524606688,7,9,11,1,1,0
3461,1.1908262667,0,2,11,0,0,0
3461,1.5728803167,1,3,11,0,0,0
3461,2.1673349859,2,4,11,0,0,0
3461,1.8592555024,3,5,11,0,0,0
3461,2.0362952105,4,6,11,0,0,0
3461,2.1399561695,5,7,11,0,0,0
3461,2.1945409939,6,8,11,0,0,0
3461,2.0768876627,7,9,11,0,0,0
3468,1.601883188,0,1,14,0,0,0
3468,1.3766471677,1,2,14,0,0,0
3468,1.3483565218,2,3,14,0,0,0
3468,1.2161555572,3,4,14,0,0,0
3468,1.2539783085,4,5,14,0,0,1
3468,1.5055442063,5,6,14,0,0,0
3468,1.5270333238,6,7,14,0,0,0
3468,1.6978558117,7,8,14,0,0,0
3482,2.1307118698,0,3,13,0,0,1
3482,2.0024805005,1,4,13,0,0,1
3482,2.1605069944,2,5,13,0,0,1
3482,1.9803942459,3,6,13,0,0,1
3482,2.1590043645,4,7,13,0,0,1
3482,2.2427576516,5,8,13,0,0,1
3482,2.3212583583,6,9,13,0,0,1
3482,2.551577097,7,10,13,0,1,1
3495,1.6791112875,0,5,12,1,0,1
3495,1.5347143662,1,6,12,1,0,1
3495,1.6600470823,2,7,12,1,0,1
3495,1.7000922807,3,8,12,1,0,1
3495,1.4864402553,4,9,12,1,0,1
3495,1.6820802924,5,10,12,1,0,1
3495,1.4788073899,6,11,12,0,1,0
3495,1.5470570482,7,12,12,1,1,0
3503,2.1658393597,0,4,12,1,0,0
3503,2.0890109927,1,5,12,1,0,0
3503,2.1265623383,2,6,12,1,0,0
3503,2.1308751968,3,7,12,1,0,0
3503,2.1288334869,4,8,12,1,0,0
3503,2.0944658434,5,9,12,1,0,0
3503,2.0743982803,6,10,12,1,1,0
3503,2.0354323118,7,11,12,0,1,0
3525,0.9318462797,0,1,14,1,0,0
3525,1.9584889313,1,2,14,0,0,0
3525,1.7392028223,2,3,14,0,0,0
3525,1.877426296,3,4,14,0,0,0
3525,2.5298442446,4,5,14,0,0,0
3525,3.4493633504,5,6,14,0,0,0
3525,2.8627488088,6,7,14,0,0,0
3525,3.0162615648,7,8,14,0,0,0
3526,1.710363831,0,4,12,0,0,0
3526,1.6094379124,1,5,12,0,1,0
3526,1.5925229568,2,6,12,0,1,0
3526,1.5918786961,3,7,12,0,1,0
3526,1.6920753076,4,8,12,1,1,0
3526,1.8713222921,5,9,12,1,1,0
3526,1.851254729,6,10,12,1,1,0
3526,1.9520507029,7,11,12,1,1,0
3538,2.0631852056,0,5,12,1,1,0
3538,2.0402208285,1,6,12,1,1,0
3538,2.2013289889,2,7,12,1,1,0
3538,2.0663366757,3,8,12,1,1,0
3538,1.9780105971,4,9,12,1,1,0
3538,1.9245947587,5,10,12,1,1,0
3538,2.1498360919,6,11,12,1,0,0
3538,1.9211431654,7,12,12,0,0,0
3563,1.6711431179,0,3,11,1,0,1
3563,1.6094379124,1,4,11,1,0,1
3563,1.8218393672,2,5,11,0,0,1
3563,1.8431931243,3,6,11,0,0,1
3563,1.9316987547,4,7,11,1,1,1
3563,1.943332828,5,8,11,1,1,0
3563,1.901922828,6,9,11,0,1,1
3563,2.0012668139,7,10,11,1,1,1
3575,1.9643077638,0,4,12,0,0,1
3575,2.0649134411,1,5,12,0,1,1
3575,2.0269756018,2,6,12,0,1,1
3575,2.0883155824,3,7,12,0,1,1
3575,2.0880114924,4,8,12,0,1,1
3575,2.2077945287,5,9,12,0,1,1
3575,2.1877269656,6,10,12,0,1,1
3575,2.1487609971,7,11,12,0,1,1
3580,1.4432033943,0,2,12,0,0,0
3580,1.4171660248,1,3,12,0,0,0
3580,1.6527630372,2,4,12,0,0,1
3580,1.6936613904,3,5,12,0,0,1
3580,1.6825463843,4,6,12,0,0,0
3580,1.6782228621,5,7,12,0,0,0
3580,1.481682544,6,8,12,0,0,0
3580,1.437259536,7,9,12,0,1,0
3581,1.1263234911,0,2,14,0,0,0
3581,0.2309867288,1,3,14,0,0,0
3581,2.2271266817,2,4,14,0,0,1
3581,2.1716971913,3,5,14,0,0,1
3581,2.220440789,4,6,14,0,1,1
3581,2.1814772204,5,7,14,0,1,1
3581,2.4390413939,6,8,14,0,1,1
3581,2.5104234826,7,9,14,0,1,1
3589,1.6711431179,0,2,12,1,1,1
3589,2.0249533564,1,3,12,1,1,1
3589,-0.487303126,2,4,12,1,1,1
3589,1.861542263,3,5,12,1,1,1
3589,1.9449106487,4,6,12,1,1,1
3589,1.8713222921,5,7,12,1,1,1
3589,1.9422373767,6,8,12,1,1,1
3589,2.0334303091,7,9,12,1,1,1
3591,1.1188803042,0,2,12,0,0,0
3591,1.8392400075,1,3,12,0,0,0
3591,1.8927637056,2,4,12,1,1,1
3591,1.9573481877,3,5,12,1,1,1
3591,2.0327019961,4,6,12,1,1,1
3591,2.1883931744,5,7,12,1,1,1
3591,2.3037753359,6,8,12,1,0,1
3591,2.2772119385,7,9,12,1,0,1
3598,1.7669975883,0,3,12,0,0,1
3598,1.8012971737,1,4,12,0,0,1
3598,1.9258828621,2,5,12,0,0,1
3598,2.0438638198,3,6,12,0,0,1
3598,2.1299024341,4,7,12,0,0,1
3598,2.1590043645,5,8,12,0,1,1
3598,2.2238935239,6,9,12,0,1,1
3598,2.1307424916,7,10,12,1,1,1
3602,2.0102411766,0,5,12,1,0,1
3602,2.0721858048,1,6,12,1,0,1
3602,2.2616031113,2,7,12,0,0,1
3602,2.2109179045,3,8,12,1,1,1
3602,2.2421621722,4,9,12,1,1,1
3602,2.0800824986,5,10,12,1,1,1
3602,2.1389368015,6,11,12,0,1,1
3602,2.1605954547,7,12,12,1,1,1
3607,0.9072417973,0,7,10,0,0,0
3607,0.0747235462,1,8,10,0,0,0
3607,0.1715794603,2,9,10,0,0,0
3607,0.9480025645,3,10,10,0,0,0
3607,1.2270708556,4,11,10,0,0,0
3607,0.4354531453,5,12,10,0,0,0
3607,0.638811979,6,13,10,0,0,0
3607,1.6775561665,7,14,10,0,0,0
3621,1.5084976782,0,4,12,0,0,1
3621,1.8316053778,1,5,12,1,0,1
3621,1.506580527,2,6,12,1,0,1
3621,1.6316551191,3,7,12,1,0,1
3621,1.5450165857,4,8,12,1,0,1
3621,1.8200289977,5,9,12,1,0,1
3621,1.6419582185,6,10,12,1,0,1
3621,1.6889905441,7,11,12,0,0,1
3628,1.8422159621,0,3,14,0,1,0
3628,1.7361896181,1,4,14,0,1,1
3628,2.2919916843,2,5,14,0,1,1
3628,1.8380289668,3,6,14,0,1,1
3628,2.3319420551,4,7,14,0,1,1
3628,2.2888794459,5,8,14,0,1,1
3628,2.5101442959,6,9,14,0,1,1
3628,2.4609520205,7,10,14,0,1,1
3653,1.670645894,0,2,12,0,1,0
3653,1.9392771038,1,3,12,0,1,0
3653,2.0495850491,2,4,12,0,1,0
3653,2.010247209,3,5,12,0,1,0
3653,2.0917922152,4,6,12,0,1,0
3653,2.0233384994,5,7,12,0,0,0
3653,1.9755976956,6,8,12,0,0,0
3653,1.853110755,7,9,12,0,1,0
3706,1.6744108136,0,4,13,0,0,0
3706,1.7917594692,1,5,13,0,0,0
3706,1.5187977109,2,6,13,0,0,0
3706,1.7254100887,3,7,13,0,0,0
3706,1.6486448326,4,8,13,0,0,0
3706,1.7776697238,5,9,13,0,0,0
3706,1.7732931875,6,10,13,0,0,0
3706,1.8122887605,7,11,13,0,1,0
3707,-1.103046886,0,2,13,0,0,0
3707,1.8638262568,1,3,13,0,1,0
3707,1.7443302307,2,4,13,0,1,0
3707,2.1128841642,3,5,13,0,1,1
3707,2.081042823,4,6,13,0,1,0
3707,2.4019505431,5,7,13,0,1,0
3707,2.4931086152,6,8,13,0,1,1
3707,2.7285794924,7,9,13,0,1,1
3708,1.6805250082,0,1,12,0,0,1
3708,1.7032289764,1,2,12,0,0,1
3708,1.6688491749,2,3,12,1,0,1
3708,2.018771941,3,4,12,1,0,1
3708,2.0238736925,4,5,12,1,0,1
3708,2.1220810104,5,6,12,1,0,1
3708,2.0145280908,6,7,12,1,0,1
3708,2.1487609971,7,8,12,1,0,0
3743,1.2561085587,0,1,11,0,0,1
3743,1.716536048,1,2,11,0,0,1
3743,1.7210121377,2,3,11,0,0,1
3743,1.7646308018,3,4,11,0,0,1
3743,2.1474695623,4,5,11,0,1,1
3743,2.0894418547,5,6,11,0,1,1
3743,2.1484283981,6,7,11,0,1,1
3743,2.1604689445,7,8,11,0,1,1
3777,1.9487748545,0,2,12,1,1,0
3777,2.0402208285,1,3,12,1,1,0
3777,2.0665167764,2,4,12,1,1,0
3777,2.2109179045,3,5,12,1,1,0
3777,2.0840453041,4,6,12,1,1,0
3777,2.0944658434,5,7,12,1,1,0
3777,1.9804001497,6,8,12,1,1,0
3777,1.9979314761,7,9,12,1,1,0
3831,1.1731240282,0,3,11,0,0,0
3831,1.3188816849,1,4,11,0,0,0
3831,1.4803812894,2,5,11,0,0,0
3831,1.6137507709,3,6,11,0,0,0
3831,1.4068405028,4,7,11,0,0,0
3831,1.3917492118,5,8,11,0,1,0
3831,1.2916389411,6,9,11,0,1,0
3831,1.3327156802,7,10,11,0,1,0
3844,1.4404162135,0,3,11,0,0,1
3844,1.4139458925,1,4,11,0,0,1
3844,1.5474025215,2,5,11,0,0,0
3844,1.7688287091,3,6,11,0,0,0
3844,1.7664278682,4,7,11,0,0,1
3844,1.8713222921,5,8,11,0,0,0
3844,1.7102716413,6,9,11,0,0,1
3844,1.6103474168,7,10,11,0,0,1
3847,2.2493603318,0,3,12,1,0,0
3847,2.3597435068,1,4,12,1,0,0
3847,2.2797704152,2,5,12,1,1,0
3847,2.3201171964,3,6,12,1,1,0
3847,2.3044660555,4,7,12,1,1,1
3847,2.4019505431,5,8,12,1,1,0
3847,2.4390413939,6,9,12,1,1,0
3847,2.4541426467,7,10,12,1,1,0
3848,1.9980459035,0,2,12,0,0,0
3848,1.8931595837,1,3,12,0,0,0
3848,1.8523903411,2,4,12,0,0,0
3848,1.6205304579,3,5,12,0,0,0
3848,1.9962039431,4,6,12,0,0,1
3848,1.583858775,5,7,12,0,0,0
3848,1.8490382523,6,8,12,0,1,0
3848,2.0591488384,7,9,12,0,1,0
3882,0.5945394135,0,1,15,1,0,0
3882,0.5461649902,1,2,15,0,0,0
3882,0.9526954138,2,3,15,0,0,0
3882,0.7713790288,3,4,15,0,0,0
3882,2.0282922577,4,5,15,0,0,0
3882,1.9651311955,5,6,15,0,0,0
3882,1.90558908,6,7,15,0,0,0
3882,1.6559426901,7,8,15,0,0,1
3937,1.4479995666,0,3,11,0,0,0
3937,1.328025453,1,4,11,1,0,0
3937,1.5239301653,2,5,11,1,0,0
3937,1.5949603626,3,6,11,0,0,0
3937,2.4451541632,4,7,11,1,0,0
